occurrenceID	materialSampleID	decimalLongitude	decimalLatitude	scientificName	taxonRank	organismQuantity
wilderlab_Nice05_01_WV_9fb0bf90	Nice05_01	7.3083152	43.6895811	Metazoa	kingdom	152
wilderlab_Nice01_02_GF_64b61d01	Nice01_02	7.2902988	43.6921280	root	no rank	11
wilderlab_Nice04_02_GF_64b61d01	Nice04_02	7.2938607	43.6864926	root	no rank	52
wilderlab_Nice06_01_GF_64b61d01	Nice06_01	7.2759908	43.6943859	root	no rank	49
wilderlab_Nice06_02_GF_64b61d01	Nice06_02	7.2759908	43.6943859	root	no rank	46
wilderlab_Nice05_02_HD_39ebf341	Nice05_02	7.3083152	43.6895811	Metazoa	kingdom	158
wilderlab_Nice01_01_UM_d96569ae	Nice01_01	7.2902988	43.6921280	root	no rank	24
wilderlab_Nice01_02_UM_d96569ae	Nice01_02	7.2902988	43.6921280	root	no rank	14
wilderlab_Nice02_01_UM_d96569ae	Nice02_01	7.2854731	43.6980647	root	no rank	5
wilderlab_Nice03_02_UM_d96569ae	Nice03_02	7.2836251	43.6952017	root	no rank	7
wilderlab_Nice04_01_UM_d96569ae	Nice04_01	7.2938607	43.6864926	root	no rank	23
wilderlab_Nice04_02_UM_d96569ae	Nice04_02	7.2938607	43.6864926	root	no rank	11
wilderlab_Nice05_01_UM_d96569ae	Nice05_01	7.3083152	43.6895811	root	no rank	10
wilderlab_Nice05_02_UM_d96569ae	Nice05_02	7.3083152	43.6895811	root	no rank	7
wilderlab_Nice07_01_UM_d96569ae	Nice07_01	7.2339643	43.6822367	root	no rank	24
wilderlab_Nice07_02_UM_d96569ae	Nice07_02	7.2339643	43.6822367	root	no rank	32
wilderlab_Nice01_02_BX_a27960fb	Nice01_02	7.2902988	43.6921280	Dictyochophyceae	class	21
wilderlab_Nice03_01_BX_a27960fb	Nice03_01	7.2836251	43.6952017	Dictyochophyceae	class	11
wilderlab_Nice04_01_BX_a27960fb	Nice04_01	7.2938607	43.6864926	Dictyochophyceae	class	32
wilderlab_Nice06_02_BX_a27960fb	Nice06_02	7.2759908	43.6943859	Dictyochophyceae	class	33
wilderlab_Nice07_01_BX_a27960fb	Nice07_01	7.2339643	43.6822367	Dictyochophyceae	class	37
wilderlab_Nice07_02_BX_a27960fb	Nice07_02	7.2339643	43.6822367	Dictyochophyceae	class	23
wilderlab_Nice01_02_CI_98d36079	Nice01_02	7.2902988	43.6921280	Metazoa	kingdom	26
wilderlab_Nice03_01_CI_98d36079	Nice03_01	7.2836251	43.6952017	Metazoa	kingdom	66
wilderlab_Nice03_02_CI_98d36079	Nice03_02	7.2836251	43.6952017	Metazoa	kingdom	16
wilderlab_Nice05_01_CI_98d36079	Nice05_01	7.3083152	43.6895811	Metazoa	kingdom	15
wilderlab_Nice05_02_CI_98d36079	Nice05_02	7.3083152	43.6895811	Metazoa	kingdom	14
wilderlab_Nice06_01_CI_98d36079	Nice06_01	7.2759908	43.6943859	Metazoa	kingdom	20
wilderlab_Nice03_01_RV_03b0ae02	Nice03_01	7.2836251	43.6952017	Actinopteri	class	84
wilderlab_Nice03_02_RV_03b0ae02	Nice03_02	7.2836251	43.6952017	Actinopteri	class	73
wilderlab_Nice04_02_HD_3eeb183f	Nice04_02	7.2938607	43.6864926	Hemiptera	order	157
wilderlab_Nice01_01_CI_b8f5b03c	Nice01_01	7.2902988	43.6921280	Metazoa	kingdom	9
wilderlab_Nice01_02_CI_b8f5b03c	Nice01_02	7.2902988	43.6921280	Metazoa	kingdom	14
wilderlab_Nice02_01_CI_b8f5b03c	Nice02_01	7.2854731	43.6980647	Metazoa	kingdom	18
wilderlab_Nice02_02_CI_b8f5b03c	Nice02_02	7.2854731	43.6980647	Metazoa	kingdom	5
wilderlab_Nice03_01_CI_b8f5b03c	Nice03_01	7.2836251	43.6952017	Metazoa	kingdom	37
wilderlab_Nice04_01_CI_b8f5b03c	Nice04_01	7.2938607	43.6864926	Metazoa	kingdom	6
wilderlab_Nice06_01_CI_b8f5b03c	Nice06_01	7.2759908	43.6943859	Metazoa	kingdom	28
wilderlab_Nice06_02_CI_b8f5b03c	Nice06_02	7.2759908	43.6943859	Metazoa	kingdom	11
wilderlab_Nice07_02_CI_b8f5b03c	Nice07_02	7.2339643	43.6822367	Metazoa	kingdom	28
wilderlab_Nice01_02_CI_e3325802	Nice01_02	7.2902988	43.6921280	root	no rank	15
wilderlab_Nice03_01_CI_e3325802	Nice03_01	7.2836251	43.6952017	root	no rank	53
wilderlab_Nice05_02_CI_e3325802	Nice05_02	7.3083152	43.6895811	root	no rank	27
wilderlab_Nice06_01_CI_e3325802	Nice06_01	7.2759908	43.6943859	root	no rank	33
wilderlab_Nice07_01_CI_e3325802	Nice07_01	7.2339643	43.6822367	root	no rank	7
wilderlab_Nice07_02_CI_e3325802	Nice07_02	7.2339643	43.6822367	root	no rank	21
wilderlab_Nice01_02_CI_925d7b7c	Nice01_02	7.2902988	43.6921280	root	no rank	6
wilderlab_Nice02_01_CI_925d7b7c	Nice02_01	7.2854731	43.6980647	root	no rank	38
wilderlab_Nice03_01_CI_925d7b7c	Nice03_01	7.2836251	43.6952017	root	no rank	13
wilderlab_Nice03_02_CI_925d7b7c	Nice03_02	7.2836251	43.6952017	root	no rank	14
wilderlab_Nice04_01_CI_925d7b7c	Nice04_01	7.2938607	43.6864926	root	no rank	20
wilderlab_Nice04_02_CI_925d7b7c	Nice04_02	7.2938607	43.6864926	root	no rank	5
wilderlab_Nice05_02_CI_925d7b7c	Nice05_02	7.3083152	43.6895811	root	no rank	6
wilderlab_Nice06_01_CI_925d7b7c	Nice06_01	7.2759908	43.6943859	root	no rank	35
wilderlab_Nice07_02_CI_925d7b7c	Nice07_02	7.2339643	43.6822367	root	no rank	19
wilderlab_Nice01_02_GF_9a20c84b	Nice01_02	7.2902988	43.6921280	root	no rank	10
wilderlab_Nice03_02_GF_9a20c84b	Nice03_02	7.2836251	43.6952017	root	no rank	6
wilderlab_Nice04_01_GF_9a20c84b	Nice04_01	7.2938607	43.6864926	root	no rank	16
wilderlab_Nice05_01_GF_9a20c84b	Nice05_01	7.3083152	43.6895811	root	no rank	31
wilderlab_Nice06_01_GF_9a20c84b	Nice06_01	7.2759908	43.6943859	root	no rank	28
wilderlab_Nice06_02_GF_9a20c84b	Nice06_02	7.2759908	43.6943859	root	no rank	18
wilderlab_Nice07_01_GF_9a20c84b	Nice07_01	7.2339643	43.6822367	root	no rank	18
wilderlab_Nice07_02_GF_9a20c84b	Nice07_02	7.2339643	43.6822367	root	no rank	29
wilderlab_Nice04_01_GF_aa42bbfe	Nice04_01	7.2938607	43.6864926	root	no rank	60
wilderlab_Nice04_02_GF_aa42bbfe	Nice04_02	7.2938607	43.6864926	root	no rank	37
wilderlab_Nice06_02_GF_aa42bbfe	Nice06_02	7.2759908	43.6943859	root	no rank	13
wilderlab_Nice07_01_GF_aa42bbfe	Nice07_01	7.2339643	43.6822367	root	no rank	18
wilderlab_Nice07_02_GF_aa42bbfe	Nice07_02	7.2339643	43.6822367	root	no rank	28
wilderlab_Nice07_02_LM_e93b8ba8	Nice07_02	7.2339643	43.6822367	Metazoa	kingdom	156
wilderlab_Nice01_01_UM_70a01b8c	Nice01_01	7.2902988	43.6921280	root	no rank	19
wilderlab_Nice02_01_UM_70a01b8c	Nice02_01	7.2854731	43.6980647	root	no rank	31
wilderlab_Nice02_02_UM_70a01b8c	Nice02_02	7.2854731	43.6980647	root	no rank	7
wilderlab_Nice04_01_UM_70a01b8c	Nice04_01	7.2938607	43.6864926	root	no rank	52
wilderlab_Nice05_02_UM_70a01b8c	Nice05_02	7.3083152	43.6895811	root	no rank	16
wilderlab_Nice07_01_UM_70a01b8c	Nice07_01	7.2339643	43.6822367	root	no rank	31
wilderlab_Nice03_01_CI_8f65bd59	Nice03_01	7.2836251	43.6952017	root	no rank	29
wilderlab_Nice03_02_CI_8f65bd59	Nice03_02	7.2836251	43.6952017	root	no rank	21
wilderlab_Nice04_01_CI_8f65bd59	Nice04_01	7.2938607	43.6864926	root	no rank	7
wilderlab_Nice05_01_CI_8f65bd59	Nice05_01	7.3083152	43.6895811	root	no rank	8
wilderlab_Nice05_02_CI_8f65bd59	Nice05_02	7.3083152	43.6895811	root	no rank	26
wilderlab_Nice06_01_CI_8f65bd59	Nice06_01	7.2759908	43.6943859	root	no rank	50
wilderlab_Nice06_02_CI_8f65bd59	Nice06_02	7.2759908	43.6943859	root	no rank	15
wilderlab_Nice04_01_HD_5efbb170	Nice04_01	7.2938607	43.6864926	Arthropoda	phylum	156
wilderlab_Nice02_01_BX_a8f22259	Nice02_01	7.2854731	43.6980647	root	no rank	26
wilderlab_Nice02_02_BX_a8f22259	Nice02_02	7.2854731	43.6980647	root	no rank	29
wilderlab_Nice03_01_BX_a8f22259	Nice03_01	7.2836251	43.6952017	root	no rank	48
wilderlab_Nice03_02_BX_a8f22259	Nice03_02	7.2836251	43.6952017	root	no rank	53
wilderlab_Nice02_01_CI_57509eb3	Nice02_01	7.2854731	43.6980647	root	no rank	36
wilderlab_Nice03_02_CI_57509eb3	Nice03_02	7.2836251	43.6952017	root	no rank	10
wilderlab_Nice05_02_CI_57509eb3	Nice05_02	7.3083152	43.6895811	root	no rank	31
wilderlab_Nice06_01_CI_57509eb3	Nice06_01	7.2759908	43.6943859	root	no rank	29
wilderlab_Nice07_02_CI_57509eb3	Nice07_02	7.2339643	43.6822367	root	no rank	49
wilderlab_Nice02_01_CI_95776554	Nice02_01	7.2854731	43.6980647	root	no rank	9
wilderlab_Nice03_02_CI_95776554	Nice03_02	7.2836251	43.6952017	root	no rank	13
wilderlab_Nice04_01_CI_95776554	Nice04_01	7.2938607	43.6864926	root	no rank	11
wilderlab_Nice05_02_CI_95776554	Nice05_02	7.3083152	43.6895811	root	no rank	14
wilderlab_Nice06_01_CI_95776554	Nice06_01	7.2759908	43.6943859	root	no rank	59
wilderlab_Nice07_01_CI_95776554	Nice07_01	7.2339643	43.6822367	root	no rank	19
wilderlab_Nice07_02_CI_95776554	Nice07_02	7.2339643	43.6822367	root	no rank	30
wilderlab_Nice01_02_CI_0f4bb029	Nice01_02	7.2902988	43.6921280	Florideophyceae	class	8
wilderlab_Nice04_01_CI_0f4bb029	Nice04_01	7.2938607	43.6864926	Florideophyceae	class	12
wilderlab_Nice04_02_CI_0f4bb029	Nice04_02	7.2938607	43.6864926	Florideophyceae	class	12
wilderlab_Nice05_01_CI_0f4bb029	Nice05_01	7.3083152	43.6895811	Florideophyceae	class	70
wilderlab_Nice05_02_CI_0f4bb029	Nice05_02	7.3083152	43.6895811	Florideophyceae	class	33
wilderlab_Nice07_02_CI_0f4bb029	Nice07_02	7.2339643	43.6822367	Florideophyceae	class	20
wilderlab_Nice01_01_UM_586caf46	Nice01_01	7.2902988	43.6921280	root	no rank	7
wilderlab_Nice01_02_UM_586caf46	Nice01_02	7.2902988	43.6921280	root	no rank	11
wilderlab_Nice03_02_UM_586caf46	Nice03_02	7.2836251	43.6952017	root	no rank	11
wilderlab_Nice04_01_UM_586caf46	Nice04_01	7.2938607	43.6864926	root	no rank	31
wilderlab_Nice04_02_UM_586caf46	Nice04_02	7.2938607	43.6864926	root	no rank	18
wilderlab_Nice05_01_UM_586caf46	Nice05_01	7.3083152	43.6895811	root	no rank	10
wilderlab_Nice05_02_UM_586caf46	Nice05_02	7.3083152	43.6895811	root	no rank	9
wilderlab_Nice06_01_UM_586caf46	Nice06_01	7.2759908	43.6943859	root	no rank	9
wilderlab_Nice06_02_UM_586caf46	Nice06_02	7.2759908	43.6943859	root	no rank	15
wilderlab_Nice07_01_UM_586caf46	Nice07_01	7.2339643	43.6822367	root	no rank	15
wilderlab_Nice07_02_UM_586caf46	Nice07_02	7.2339643	43.6822367	root	no rank	19
wilderlab_Nice01_01_UM_8fa82b92	Nice01_01	7.2902988	43.6921280	root	no rank	10
wilderlab_Nice01_02_UM_8fa82b92	Nice01_02	7.2902988	43.6921280	root	no rank	5
wilderlab_Nice02_01_UM_8fa82b92	Nice02_01	7.2854731	43.6980647	root	no rank	18
wilderlab_Nice02_02_UM_8fa82b92	Nice02_02	7.2854731	43.6980647	root	no rank	5
wilderlab_Nice04_01_UM_8fa82b92	Nice04_01	7.2938607	43.6864926	root	no rank	33
wilderlab_Nice04_02_UM_8fa82b92	Nice04_02	7.2938607	43.6864926	root	no rank	17
wilderlab_Nice05_01_UM_8fa82b92	Nice05_01	7.3083152	43.6895811	root	no rank	44
wilderlab_Nice05_02_UM_8fa82b92	Nice05_02	7.3083152	43.6895811	root	no rank	16
wilderlab_Nice07_02_UM_8fa82b92	Nice07_02	7.2339643	43.6822367	root	no rank	7
wilderlab_Nice01_01_HD_4d02b39b	Nice01_01	7.2902988	43.6921280	Arthropoda	phylum	33
wilderlab_Nice01_02_HD_4d02b39b	Nice01_02	7.2902988	43.6921280	Arthropoda	phylum	122
wilderlab_Nice01_02_UM_363734b9	Nice01_02	7.2902988	43.6921280	Actinomycetes	class	5
wilderlab_Nice03_02_UM_363734b9	Nice03_02	7.2836251	43.6952017	Actinomycetes	class	5
wilderlab_Sweden01_UM_363734b9	Sweden01	17.42194444	60.74250000	Actinomycetes	class	145
wilderlab_Sweden01_UM_27275cb8	Sweden01	17.42194444	60.74250000	root	no rank	155
wilderlab_Sweden01_GF_f6863557	Sweden01	17.42194444	60.74250000	root	no rank	155
wilderlab_Nice02_01_CI_50321c9a	Nice02_01	7.2854731	43.6980647	root	no rank	24
wilderlab_Nice03_01_CI_50321c9a	Nice03_01	7.2836251	43.6952017	root	no rank	32
wilderlab_Nice03_02_CI_50321c9a	Nice03_02	7.2836251	43.6952017	root	no rank	8
wilderlab_Nice04_01_CI_50321c9a	Nice04_01	7.2938607	43.6864926	root	no rank	6
wilderlab_Nice04_02_CI_50321c9a	Nice04_02	7.2938607	43.6864926	root	no rank	7
wilderlab_Nice05_01_CI_50321c9a	Nice05_01	7.3083152	43.6895811	root	no rank	8
wilderlab_Nice05_02_CI_50321c9a	Nice05_02	7.3083152	43.6895811	root	no rank	17
wilderlab_Nice06_01_CI_50321c9a	Nice06_01	7.2759908	43.6943859	root	no rank	12
wilderlab_Nice07_02_CI_50321c9a	Nice07_02	7.2339643	43.6822367	root	no rank	40
wilderlab_Nice01_02_BX_a724ac2a	Nice01_02	7.2902988	43.6921280	root	no rank	42
wilderlab_Nice04_02_BX_a724ac2a	Nice04_02	7.2938607	43.6864926	root	no rank	18
wilderlab_Nice06_01_BX_a724ac2a	Nice06_01	7.2759908	43.6943859	root	no rank	13
wilderlab_Nice07_01_BX_a724ac2a	Nice07_01	7.2339643	43.6822367	root	no rank	45
wilderlab_Nice07_02_BX_a724ac2a	Nice07_02	7.2339643	43.6822367	root	no rank	36
wilderlab_Nice01_01_WV_b408be0b	Nice01_01	7.2902988	43.6921280	Metazoa	kingdom	41
wilderlab_Nice04_01_WV_b408be0b	Nice04_01	7.2938607	43.6864926	Metazoa	kingdom	54
wilderlab_Nice05_01_WV_b408be0b	Nice05_01	7.3083152	43.6895811	Metazoa	kingdom	59
wilderlab_Nice07_01_UM_93a6ebb9	Nice07_01	7.2339643	43.6822367	Pseudomonadota	phylum	43
wilderlab_Nice07_02_UM_93a6ebb9	Nice07_02	7.2339643	43.6822367	Pseudomonadota	phylum	110
wilderlab_Nice01_02_UM_96ffdcc0	Nice01_02	7.2902988	43.6921280	root	no rank	8
wilderlab_Nice02_01_UM_96ffdcc0	Nice02_01	7.2854731	43.6980647	root	no rank	9
wilderlab_Nice04_01_UM_96ffdcc0	Nice04_01	7.2938607	43.6864926	root	no rank	12
wilderlab_Nice04_02_UM_96ffdcc0	Nice04_02	7.2938607	43.6864926	root	no rank	8
wilderlab_Nice05_01_UM_96ffdcc0	Nice05_01	7.3083152	43.6895811	root	no rank	21
wilderlab_Nice05_02_UM_96ffdcc0	Nice05_02	7.3083152	43.6895811	root	no rank	16
wilderlab_Nice06_01_UM_96ffdcc0	Nice06_01	7.2759908	43.6943859	root	no rank	12
wilderlab_Nice06_02_UM_96ffdcc0	Nice06_02	7.2759908	43.6943859	root	no rank	9
wilderlab_Nice07_01_UM_96ffdcc0	Nice07_01	7.2339643	43.6822367	root	no rank	8
wilderlab_Nice07_02_UM_96ffdcc0	Nice07_02	7.2339643	43.6822367	root	no rank	50
wilderlab_Nice01_01_UM_8b55f661	Nice01_01	7.2902988	43.6921280	Gammaproteobacteria	class	44
wilderlab_Nice02_01_UM_8b55f661	Nice02_01	7.2854731	43.6980647	Gammaproteobacteria	class	69
wilderlab_Nice02_02_UM_8b55f661	Nice02_02	7.2854731	43.6980647	Gammaproteobacteria	class	40
wilderlab_Nice01_02_HD_2db065d8	Nice01_02	7.2902988	43.6921280	Metazoa	kingdom	153
wilderlab_Nice02_01_UM_0040e8a8	Nice02_01	7.2854731	43.6980647	Bacteroidota	phylum	47
wilderlab_Nice02_02_UM_0040e8a8	Nice02_02	7.2854731	43.6980647	Bacteroidota	phylum	33
wilderlab_Nice03_01_UM_0040e8a8	Nice03_01	7.2836251	43.6952017	Bacteroidota	phylum	36
wilderlab_Nice03_02_UM_0040e8a8	Nice03_02	7.2836251	43.6952017	Bacteroidota	phylum	37
wilderlab_Nice02_01_UM_94727b08	Nice02_01	7.2854731	43.6980647	Gammaproteobacteria	class	88
wilderlab_Nice02_02_UM_94727b08	Nice02_02	7.2854731	43.6980647	Gammaproteobacteria	class	33
wilderlab_Nice03_02_UM_94727b08	Nice03_02	7.2836251	43.6952017	Gammaproteobacteria	class	32
wilderlab_Sweden01_GF_a48760eb	Sweden01	17.42194444	60.74250000	root	no rank	153
wilderlab_Nice01_01_BX_e1ade2dc	Nice01_01	7.2902988	43.6921280	root	no rank	58
wilderlab_Nice01_02_BX_e1ade2dc	Nice01_02	7.2902988	43.6921280	root	no rank	94
wilderlab_Nice01_01_GF_b4851b49	Nice01_01	7.2902988	43.6921280	Dinophyceae	class	43
wilderlab_Nice01_02_GF_b4851b49	Nice01_02	7.2902988	43.6921280	Dinophyceae	class	51
wilderlab_Nice03_02_GF_b4851b49	Nice03_02	7.2836251	43.6952017	Dinophyceae	class	8
wilderlab_Nice04_01_GF_b4851b49	Nice04_01	7.2938607	43.6864926	Dinophyceae	class	20
wilderlab_Nice04_02_GF_b4851b49	Nice04_02	7.2938607	43.6864926	Dinophyceae	class	23
wilderlab_Nice05_01_GF_b4851b49	Nice05_01	7.3083152	43.6895811	Dinophyceae	class	7
wilderlab_Nice02_01_UM_f61ce7ef	Nice02_01	7.2854731	43.6980647	Gammaproteobacteria	class	27
wilderlab_Nice03_01_UM_f61ce7ef	Nice03_01	7.2836251	43.6952017	Gammaproteobacteria	class	39
wilderlab_Nice03_02_UM_f61ce7ef	Nice03_02	7.2836251	43.6952017	Gammaproteobacteria	class	30
wilderlab_Nice04_02_UM_f61ce7ef	Nice04_02	7.2938607	43.6864926	Gammaproteobacteria	class	25
wilderlab_Nice05_01_UM_f61ce7ef	Nice05_01	7.3083152	43.6895811	Gammaproteobacteria	class	31
wilderlab_Nice01_01_UM_fdae8a09	Nice01_01	7.2902988	43.6921280	Hyphomicrobiales	order	29
wilderlab_Nice01_02_UM_fdae8a09	Nice01_02	7.2902988	43.6921280	Hyphomicrobiales	order	26
wilderlab_Nice02_01_UM_fdae8a09	Nice02_01	7.2854731	43.6980647	Hyphomicrobiales	order	20
wilderlab_Nice03_02_UM_fdae8a09	Nice03_02	7.2836251	43.6952017	Hyphomicrobiales	order	13
wilderlab_Nice05_01_UM_fdae8a09	Nice05_01	7.3083152	43.6895811	Hyphomicrobiales	order	15
wilderlab_Nice05_02_UM_fdae8a09	Nice05_02	7.3083152	43.6895811	Hyphomicrobiales	order	11
wilderlab_Nice07_02_UM_fdae8a09	Nice07_02	7.2339643	43.6822367	Hyphomicrobiales	order	37
wilderlab_Nice01_01_UM_ecdfc2b7	Nice01_01	7.2902988	43.6921280	root	no rank	11
wilderlab_Nice01_02_UM_ecdfc2b7	Nice01_02	7.2902988	43.6921280	root	no rank	14
wilderlab_Nice02_01_UM_ecdfc2b7	Nice02_01	7.2854731	43.6980647	root	no rank	26
wilderlab_Nice02_02_UM_ecdfc2b7	Nice02_02	7.2854731	43.6980647	root	no rank	9
wilderlab_Nice04_02_UM_ecdfc2b7	Nice04_02	7.2938607	43.6864926	root	no rank	9
wilderlab_Nice05_01_UM_ecdfc2b7	Nice05_01	7.3083152	43.6895811	root	no rank	44
wilderlab_Nice05_02_UM_ecdfc2b7	Nice05_02	7.3083152	43.6895811	root	no rank	6
wilderlab_Nice06_02_UM_ecdfc2b7	Nice06_02	7.2759908	43.6943859	root	no rank	6
wilderlab_Nice07_02_UM_ecdfc2b7	Nice07_02	7.2339643	43.6822367	root	no rank	26
wilderlab_Nice01_01_GF_3afc23ec	Nice01_01	7.2902988	43.6921280	root	no rank	27
wilderlab_Nice01_02_GF_3afc23ec	Nice01_02	7.2902988	43.6921280	root	no rank	38
wilderlab_Nice04_01_GF_3afc23ec	Nice04_01	7.2938607	43.6864926	root	no rank	12
wilderlab_Nice04_02_GF_3afc23ec	Nice04_02	7.2938607	43.6864926	root	no rank	22
wilderlab_Nice05_02_GF_3afc23ec	Nice05_02	7.3083152	43.6895811	root	no rank	7
wilderlab_Nice07_01_GF_3afc23ec	Nice07_01	7.2339643	43.6822367	root	no rank	34
wilderlab_Nice07_02_GF_3afc23ec	Nice07_02	7.2339643	43.6822367	root	no rank	11
wilderlab_Nice01_01_CI_198086a5	Nice01_01	7.2902988	43.6921280	root	no rank	14
wilderlab_Nice02_01_CI_198086a5	Nice02_01	7.2854731	43.6980647	root	no rank	15
wilderlab_Nice03_01_CI_198086a5	Nice03_01	7.2836251	43.6952017	root	no rank	14
wilderlab_Nice04_02_CI_198086a5	Nice04_02	7.2938607	43.6864926	root	no rank	12
wilderlab_Nice06_01_CI_198086a5	Nice06_01	7.2759908	43.6943859	root	no rank	21
wilderlab_Nice06_02_CI_198086a5	Nice06_02	7.2759908	43.6943859	root	no rank	17
wilderlab_Nice07_01_CI_198086a5	Nice07_01	7.2339643	43.6822367	root	no rank	22
wilderlab_Nice07_02_CI_198086a5	Nice07_02	7.2339643	43.6822367	root	no rank	35
wilderlab_Nice01_01_UM_1ccacadf	Nice01_01	7.2902988	43.6921280	Eubacteriales	order	14
wilderlab_Nice01_02_UM_1ccacadf	Nice01_02	7.2902988	43.6921280	Eubacteriales	order	17
wilderlab_Nice03_02_UM_1ccacadf	Nice03_02	7.2836251	43.6952017	Eubacteriales	order	12
wilderlab_Nice07_01_UM_1ccacadf	Nice07_01	7.2339643	43.6822367	Eubacteriales	order	25
wilderlab_Nice07_02_UM_1ccacadf	Nice07_02	7.2339643	43.6822367	Eubacteriales	order	82
wilderlab_Nice02_01_CI_748d7eae	Nice02_01	7.2854731	43.6980647	root	no rank	24
wilderlab_Nice03_01_CI_748d7eae	Nice03_01	7.2836251	43.6952017	root	no rank	38
wilderlab_Nice04_01_CI_748d7eae	Nice04_01	7.2938607	43.6864926	root	no rank	67
wilderlab_Nice06_02_CI_748d7eae	Nice06_02	7.2759908	43.6943859	root	no rank	21
wilderlab_Nice02_01_UM_a358541f	Nice02_01	7.2854731	43.6980647	root	no rank	57
wilderlab_Nice07_02_UM_a358541f	Nice07_02	7.2339643	43.6822367	root	no rank	92
wilderlab_Nice01_02_UM_5cbbcb98	Nice01_02	7.2902988	43.6921280	root	no rank	13
wilderlab_Nice04_01_UM_5cbbcb98	Nice04_01	7.2938607	43.6864926	root	no rank	13
wilderlab_Nice04_02_UM_5cbbcb98	Nice04_02	7.2938607	43.6864926	root	no rank	20
wilderlab_Nice05_01_UM_5cbbcb98	Nice05_01	7.3083152	43.6895811	root	no rank	10
wilderlab_Nice05_02_UM_5cbbcb98	Nice05_02	7.3083152	43.6895811	root	no rank	19
wilderlab_Nice06_01_UM_5cbbcb98	Nice06_01	7.2759908	43.6943859	root	no rank	13
wilderlab_Nice06_02_UM_5cbbcb98	Nice06_02	7.2759908	43.6943859	root	no rank	21
wilderlab_Nice07_01_UM_5cbbcb98	Nice07_01	7.2339643	43.6822367	root	no rank	21
wilderlab_Nice07_02_UM_5cbbcb98	Nice07_02	7.2339643	43.6822367	root	no rank	19
wilderlab_Nice01_01_GF_9bb910f5	Nice01_01	7.2902988	43.6921280	root	no rank	29
wilderlab_Nice01_02_GF_9bb910f5	Nice01_02	7.2902988	43.6921280	root	no rank	16
wilderlab_Nice02_01_GF_9bb910f5	Nice02_01	7.2854731	43.6980647	root	no rank	15
wilderlab_Nice02_02_GF_9bb910f5	Nice02_02	7.2854731	43.6980647	root	no rank	7
wilderlab_Nice03_01_GF_9bb910f5	Nice03_01	7.2836251	43.6952017	root	no rank	14
wilderlab_Nice03_02_GF_9bb910f5	Nice03_02	7.2836251	43.6952017	root	no rank	43
wilderlab_Nice04_01_GF_9bb910f5	Nice04_01	7.2938607	43.6864926	root	no rank	6
wilderlab_Nice04_02_GF_9bb910f5	Nice04_02	7.2938607	43.6864926	root	no rank	19
wilderlab_Nice01_02_CI_ea825a62	Nice01_02	7.2902988	43.6921280	Metazoa	kingdom	16
wilderlab_Nice03_01_CI_ea825a62	Nice03_01	7.2836251	43.6952017	Metazoa	kingdom	64
wilderlab_Nice04_01_CI_ea825a62	Nice04_01	7.2938607	43.6864926	Metazoa	kingdom	6
wilderlab_Nice05_01_CI_ea825a62	Nice05_01	7.3083152	43.6895811	Metazoa	kingdom	14
wilderlab_Nice06_01_CI_ea825a62	Nice06_01	7.2759908	43.6943859	Metazoa	kingdom	49
wilderlab_Nice01_01_BX_542904c9	Nice01_01	7.2902988	43.6921280	root	no rank	15
wilderlab_Nice04_02_BX_542904c9	Nice04_02	7.2938607	43.6864926	root	no rank	42
wilderlab_Nice06_02_BX_542904c9	Nice06_02	7.2759908	43.6943859	root	no rank	16
wilderlab_Nice07_02_BX_542904c9	Nice07_02	7.2339643	43.6822367	root	no rank	75
wilderlab_Nice01_01_CI_ee292a84	Nice01_01	7.2902988	43.6921280	root	no rank	5
wilderlab_Nice03_01_CI_ee292a84	Nice03_01	7.2836251	43.6952017	root	no rank	99
wilderlab_Nice03_02_CI_ee292a84	Nice03_02	7.2836251	43.6952017	root	no rank	44
wilderlab_Nice01_01_GF_fc4c3d3d	Nice01_01	7.2902988	43.6921280	root	no rank	20
wilderlab_Nice02_01_GF_fc4c3d3d	Nice02_01	7.2854731	43.6980647	root	no rank	8
wilderlab_Nice04_02_GF_fc4c3d3d	Nice04_02	7.2938607	43.6864926	root	no rank	42
wilderlab_Nice06_01_GF_fc4c3d3d	Nice06_01	7.2759908	43.6943859	root	no rank	12
wilderlab_Nice06_02_GF_fc4c3d3d	Nice06_02	7.2759908	43.6943859	root	no rank	45
wilderlab_Nice07_01_GF_fc4c3d3d	Nice07_01	7.2339643	43.6822367	root	no rank	21
wilderlab_Nice01_02_CI_f26ef7c4	Nice01_02	7.2902988	43.6921280	root	no rank	6
wilderlab_Nice03_01_CI_f26ef7c4	Nice03_01	7.2836251	43.6952017	root	no rank	47
wilderlab_Nice04_01_CI_f26ef7c4	Nice04_01	7.2938607	43.6864926	root	no rank	24
wilderlab_Nice05_02_CI_f26ef7c4	Nice05_02	7.3083152	43.6895811	root	no rank	28
wilderlab_Nice06_01_CI_f26ef7c4	Nice06_01	7.2759908	43.6943859	root	no rank	24
wilderlab_Nice06_02_CI_f26ef7c4	Nice06_02	7.2759908	43.6943859	root	no rank	19
wilderlab_Nice05_01_HD_795e6161	Nice05_01	7.3083152	43.6895811	Metazoa	kingdom	105
wilderlab_Nice05_02_HD_795e6161	Nice05_02	7.3083152	43.6895811	Metazoa	kingdom	43
wilderlab_Nice05_01_UM_b0832c85	Nice05_01	7.3083152	43.6895811	root	no rank	101
